country,geo,year,month,keyword,trend_score,date
UK,GB,2021,10,Tesla,76.8,2021-10-01
UK,GB,2021,10,electric car,37.4,2021-10-01
UK,GB,2021,10,electric vehicle,61.8,2021-10-01
UK,GB,2021,11,BYD,1,2021-11-01
UK,GB,2021,11,EV charging,91.75,2021-11-01
UK,GB,2021,11,Tesla,76.25,2021-11-01
UK,GB,2021,11,electric car,30.5,2021-11-01
UK,GB,2021,11,electric vehicle,63.75,2021-11-01
UK,GB,2021,12,BYD,0.8,2021-12-01
UK,GB,2021,12,EV charging,75.6,2021-12-01
UK,GB,2021,12,Tesla,66.8,2021-12-01
UK,GB,2021,12,electric car,25.2,2021-12-01
UK,GB,2021,12,electric vehicle,44.4,2021-12-01
UK,GB,2022,1,BYD,1,2022-01-01
UK,GB,2022,1,EV charging,79.2,2022-01-01
UK,GB,2022,1,Tesla,80.4,2022-01-01
UK,GB,2022,1,electric car,32.2,2022-01-01
UK,GB,2022,1,electric vehicle,49.4,2022-01-01
UK,GB,2022,2,BYD,1,2022-02-01
UK,GB,2022,2,EV charging,81.75,2022-02-01
UK,GB,2022,2,Tesla,71,2022-02-01
UK,GB,2022,2,electric car,31.25,2022-02-01
UK,GB,2022,2,electric vehicle,53.5,2022-02-01
UK,GB,2022,3,BYD,1,2022-03-01
UK,GB,2022,3,EV charging,97.5,2022-03-01
UK,GB,2022,3,Tesla,86.25,2022-03-01
UK,GB,2022,3,electric car,46.25,2022-03-01
UK,GB,2022,3,electric vehicle,60.75,2022-03-01
UK,GB,2022,4,BYD,1,2022-04-01
UK,GB,2022,4,EV charging,83.5,2022-04-01
UK,GB,2022,4,Tesla,86.25,2022-04-01
UK,GB,2022,4,electric car,38.75,2022-04-01
UK,GB,2022,4,electric vehicle,51.25,2022-04-01
UK,GB,2022,5,BYD,1,2022-05-01
UK,GB,2022,5,EV charging,75,2022-05-01
UK,GB,2022,5,Tesla,78.4,2022-05-01
UK,GB,2022,5,electric car,30.6,2022-05-01
UK,GB,2022,5,electric vehicle,46.2,2022-05-01
UK,GB,2022,6,BYD,1,2022-06-01
UK,GB,2022,6,EV charging,92.5,2022-06-01
UK,GB,2022,6,Tesla,72.5,2022-06-01
UK,GB,2022,6,electric car,45,2022-06-01
UK,GB,2022,6,electric vehicle,53,2022-06-01
UK,GB,2022,7,BYD,1.4,2022-07-01
UK,GB,2022,7,EV charging,91,2022-07-01
UK,GB,2022,7,Tesla,65.8,2022-07-01
UK,GB,2022,7,electric car,33.2,2022-07-01
UK,GB,2022,7,electric vehicle,45.2,2022-07-01
UK,GB,2022,8,BYD,1,2022-08-01
UK,GB,2022,8,EV charging,86.5,2022-08-01
UK,GB,2022,8,Tesla,67.5,2022-08-01
UK,GB,2022,8,electric car,30.25,2022-08-01
UK,GB,2022,8,electric vehicle,45.5,2022-08-01
UK,GB,2022,9,BYD,1,2022-09-01
UK,GB,2022,9,EV charging,78.75,2022-09-01
UK,GB,2022,9,Tesla,61.25,2022-09-01
UK,GB,2022,9,electric car,27.75,2022-09-01
UK,GB,2022,9,electric vehicle,43.5,2022-09-01
UK,GB,2022,10,BYD,1,2022-10-01
UK,GB,2022,10,EV charging,82.4,2022-10-01
UK,GB,2022,10,Tesla,62.4,2022-10-01
UK,GB,2022,10,electric car,25.6,2022-10-01
UK,GB,2022,10,electric vehicle,43.8,2022-10-01
UK,GB,2022,11,BYD,1.25,2022-11-01
UK,GB,2022,11,EV charging,77.5,2022-11-01
UK,GB,2022,11,Tesla,60.75,2022-11-01
UK,GB,2022,11,electric car,25.25,2022-11-01
UK,GB,2022,11,electric vehicle,48.5,2022-11-01
UK,GB,2022,12,BYD,1,2022-12-01
UK,GB,2022,12,EV charging,83.75,2022-12-01
UK,GB,2022,12,Tesla,77.25,2022-12-01
UK,GB,2022,12,electric car,24.25,2022-12-01
UK,GB,2022,12,electric vehicle,37,2022-12-01
UK,GB,2023,1,BYD,1.8,2023-01-01
UK,GB,2023,1,EV charging,77,2023-01-01
UK,GB,2023,1,Tesla,96.8,2023-01-01
UK,GB,2023,1,electric car,30.2,2023-01-01
UK,GB,2023,1,electric vehicle,39.8,2023-01-01
UK,GB,2023,2,BYD,2,2023-02-01
UK,GB,2023,2,EV charging,74.25,2023-02-01
UK,GB,2023,2,Tesla,82.75,2023-02-01
UK,GB,2023,2,electric car,28.25,2023-02-01
UK,GB,2023,2,electric vehicle,39.5,2023-02-01
UK,GB,2023,3,BYD,2.75,2023-03-01
UK,GB,2023,3,EV charging,85.5,2023-03-01
UK,GB,2023,3,Tesla,80,2023-03-01
UK,GB,2023,3,electric car,27.25,2023-03-01
UK,GB,2023,3,electric vehicle,40.75,2023-03-01
UK,GB,2023,4,BYD,3.4,2023-04-01
UK,GB,2023,4,EV charging,84,2023-04-01
UK,GB,2023,4,Tesla,75.6,2023-04-01
UK,GB,2023,4,electric car,27.8,2023-04-01
UK,GB,2023,4,electric vehicle,37.2,2023-04-01
UK,GB,2023,5,BYD,2.5,2023-05-01
UK,GB,2023,5,EV charging,80.75,2023-05-01
UK,GB,2023,5,Tesla,73.75,2023-05-01
UK,GB,2023,5,electric car,27,2023-05-01
UK,GB,2023,5,electric vehicle,39.25,2023-05-01
UK,GB,2023,6,BYD,2.5,2023-06-01
UK,GB,2023,6,EV charging,82,2023-06-01
UK,GB,2023,6,Tesla,77.5,2023-06-01
UK,GB,2023,6,electric car,28,2023-06-01
UK,GB,2023,6,electric vehicle,36.75,2023-06-01
UK,GB,2023,7,BYD,2.6,2023-07-01
UK,GB,2023,7,EV charging,91.6,2023-07-01
UK,GB,2023,7,Tesla,80.4,2023-07-01
UK,GB,2023,7,electric car,30.4,2023-07-01
UK,GB,2023,7,electric vehicle,39.4,2023-07-01
UK,GB,2023,8,BYD,3.25,2023-08-01
UK,GB,2023,8,EV charging,86.75,2023-08-01
UK,GB,2023,8,Tesla,71.25,2023-08-01
UK,GB,2023,8,electric car,28.25,2023-08-01
UK,GB,2023,8,electric vehicle,36,2023-08-01
UK,GB,2023,9,BYD,6.5,2023-09-01
UK,GB,2023,9,EV charging,95,2023-09-01
UK,GB,2023,9,Tesla,73,2023-09-01
UK,GB,2023,9,electric car,30,2023-09-01
UK,GB,2023,9,electric vehicle,44,2023-09-01
UK,GB,2023,10,BYD,4.6,2023-10-01
UK,GB,2023,10,EV charging,91,2023-10-01
UK,GB,2023,10,Tesla,68.8,2023-10-01
UK,GB,2023,10,electric car,30.2,2023-10-01
UK,GB,2023,10,electric vehicle,45.4,2023-10-01
UK,GB,2023,11,BYD,4.5,2023-11-01
UK,GB,2023,11,EV charging,86.5,2023-11-01
UK,GB,2023,11,Tesla,70.75,2023-11-01
UK,GB,2023,11,electric car,26.5,2023-11-01
UK,GB,2023,11,electric vehicle,40.5,2023-11-01
UK,GB,2023,12,BYD,17.33,2023-12-01
UK,GB,2023,12,EV charging,81,2023-12-01
UK,GB,2023,12,Tesla,71,2023-12-01
UK,GB,2023,12,electric car,26.33,2023-12-01
UK,GB,2023,12,electric vehicle,37.67,2023-12-01
UK,GB,2024,1,BYD,11.5,2024-01-01
UK,GB,2024,1,EV charging,88,2024-01-01
UK,GB,2024,1,Tesla,67.25,2024-01-01
UK,GB,2024,1,electric car,25.25,2024-01-01
UK,GB,2024,1,electric vehicle,36.25,2024-01-01
UK,GB,2024,2,BYD,10.25,2024-02-01
UK,GB,2024,2,EV charging,89.75,2024-02-01
UK,GB,2024,2,Tesla,66.75,2024-02-01
UK,GB,2024,2,electric car,27,2024-02-01
UK,GB,2024,2,electric vehicle,38.5,2024-02-01
UK,GB,2024,3,BYD,8.4,2024-03-01
UK,GB,2024,3,EV charging,89.8,2024-03-01
UK,GB,2024,3,Tesla,67.4,2024-03-01
UK,GB,2024,3,electric car,26.4,2024-03-01
UK,GB,2024,3,electric vehicle,40,2024-03-01
UK,GB,2024,4,BYD,8.25,2024-04-01
UK,GB,2024,4,EV charging,79.5,2024-04-01
UK,GB,2024,4,Tesla,77.25,2024-04-01
UK,GB,2024,4,electric car,24.75,2024-04-01
UK,GB,2024,4,electric vehicle,38.75,2024-04-01
UK,GB,2024,5,BYD,8.5,2024-05-01
UK,GB,2024,5,EV charging,77.75,2024-05-01
UK,GB,2024,5,Tesla,62.5,2024-05-01
UK,GB,2024,5,electric car,23.75,2024-05-01
UK,GB,2024,5,electric vehicle,36.5,2024-05-01
UK,GB,2024,6,BYD,14,2024-06-01
UK,GB,2024,6,EV charging,78.8,2024-06-01
UK,GB,2024,6,Tesla,68.2,2024-06-01
UK,GB,2024,6,electric car,23.2,2024-06-01
UK,GB,2024,6,electric vehicle,37.8,2024-06-01
UK,GB,2024,7,BYD,10.25,2024-07-01
UK,GB,2024,7,EV charging,85.5,2024-07-01
UK,GB,2024,7,Tesla,68.75,2024-07-01
UK,GB,2024,7,electric car,25.25,2024-07-01
UK,GB,2024,7,electric vehicle,37.5,2024-07-01
UK,GB,2024,8,BYD,8,2024-08-01
UK,GB,2024,8,EV charging,93.75,2024-08-01
UK,GB,2024,8,Tesla,62.75,2024-08-01
UK,GB,2024,8,electric car,25,2024-08-01
UK,GB,2024,8,electric vehicle,37.5,2024-08-01
UK,GB,2024,9,BYD,11.2,2024-09-01
UK,GB,2024,9,EV charging,93.4,2024-09-01
UK,GB,2024,9,Tesla,66.8,2024-09-01
UK,GB,2024,9,electric car,27.4,2024-09-01
UK,GB,2024,9,electric vehicle,41.8,2024-09-01
UK,GB,2024,10,BYD,15.75,2024-10-01
UK,GB,2024,10,EV charging,90.5,2024-10-01
UK,GB,2024,10,Tesla,85.75,2024-10-01
UK,GB,2024,10,electric car,27.5,2024-10-01
UK,GB,2024,10,electric vehicle,52.75,2024-10-01
UK,GB,2024,11,BYD,13.75,2024-11-01
UK,GB,2024,11,EV charging,92,2024-11-01
UK,GB,2024,11,Tesla,90,2024-11-01
UK,GB,2024,11,electric car,28,2024-11-01
UK,GB,2024,11,electric vehicle,44,2024-11-01
UK,GB,2024,12,BYD,13.2,2024-12-01
UK,GB,2024,12,EV charging,86.8,2024-12-01
UK,GB,2024,12,Tesla,89,2024-12-01
UK,GB,2024,12,electric car,26.8,2024-12-01
UK,GB,2024,12,electric vehicle,34.6,2024-12-01
